iso3,year,terrorism,self_defense,sovereignty,humanitarian,whataboutism,procedural,historical,group,period
CAN,1956,0.0,0.0,0.0,0.0,0.0,0.2552974214960429,0.0,Western bloc,1946–1959
NZL,1946,0.0,0.0,0.0,0.0,0.0,0.5253020486779899,0.0,Western bloc,1946–1959
AUS,1953,0.0,0.0,0.0,0.0,0.0,0.0,0.4816955684007707,Western bloc,1946–1959
DNK,1951,0.0,0.0,0.35385704175513094,0.0,0.0,0.35385704175513094,0.35385704175513094,Western bloc,1946–1959
TUR,1948,0.0,0.0,0.0,0.0,0.0,0.0,1.2239902080783354,Western bloc,1946–1959
GBR,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Western bloc,1946–1959
NLD,1948,0.6327111673521038,0.3163555836760519,0.0,0.0,0.0,0.3163555836760519,0.0,Western bloc,1946–1959
GBR,1951,0.0,0.32247662044501774,0.0,0.0,0.0,0.0,0.32247662044501774,Western bloc,1946–1959
USA,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Western bloc,1946–1959
AUS,1952,0.0,0.0,0.0,0.8787346221441125,0.0,0.6590509666080844,0.0,Western bloc,1946–1959
SWE,1959,0.0,0.0,0.0,0.0,0.0,1.0422094841063052,0.0,Western bloc,1946–1959
CAN,1946,0.0,0.0,0.0,0.0,0.0,0.6574621959237344,0.0,Western bloc,1946–1959
TUR,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Western bloc,1946–1959
NZL,1959,0.0,0.0,0.0,0.2731494127287626,0.0,0.5462988254575252,0.2731494127287626,Western bloc,1946–1959
GRC,1954,0.0,0.0,0.0,0.0,0.0,2.734731084776664,0.0,Western bloc,1946–1959
ITA,1959,0.0,0.0,0.0,0.0,0.0,1.0534632604687912,0.2633658151171978,Western bloc,1946–1959
ISL,1953,0.0,0.0,0.20529665366454525,0.0,0.0,0.20529665366454525,0.4105933073290905,Western bloc,1946–1959
ISR,1950,0.0,0.0,0.3556187766714083,0.3556187766714083,0.0,0.0,0.0,Western bloc,1946–1959
GRC,1955,0.5455537370430987,0.0,0.0,0.0,0.0,3.273322422258593,0.0,Western bloc,1946–1959
NLD,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Western bloc,1946–1959
ISL,1959,0.0,0.0,0.3533568904593639,0.0,0.17667844522968196,1.0600706713780919,0.0,Western bloc,1946–1959
CAN,1957,0.0,0.0,0.5261773217574323,0.0,1.5785319652722967,0.0,0.0,Western bloc,1946–1959
TUR,1951,0.0,0.0,0.8097165991902834,0.0,0.0,0.0,0.8097165991902834,Western bloc,1946–1959
GRC,1958,0.0,0.0,0.23923444976076555,0.0,0.0,0.4784688995215311,0.0,Western bloc,1946–1959
NOR,1959,0.0,0.0,0.0,0.0,0.0,1.784121320249777,0.0,Western bloc,1946–1959
RUS,1957,0.0,0.0,0.08742022904100008,0.0,0.08742022904100008,0.26226068712300027,0.0,Soviet/Eastern bloc,1946–1959
BLR,1957,0.0,0.0,0.6817794443497528,0.0,0.0,0.1704448610874382,0.3408897221748764,Soviet/Eastern bloc,1946–1959
BLR,1946,0.0,0.0,0.32733224222585927,0.0,0.0,1.6366612111292964,0.0,Soviet/Eastern bloc,1946–1959
CSK,1948,0.0,0.0,0.2565418163160595,0.0,0.0,0.2565418163160595,0.0,Soviet/Eastern bloc,1946–1959
POL,1947,0.0,0.0,0.0,0.0,0.0,0.5395198273536552,0.0,Soviet/Eastern bloc,1946–1959
POL,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.9052504526252263,Soviet/Eastern bloc,1946–1959
RUS,1948,0.0,0.0,0.29036004645760743,0.0,0.0,0.4355400696864111,0.0,Soviet/Eastern bloc,1946–1959
POL,1958,0.0,0.0,0.32733224222585927,0.0,0.0,0.32733224222585927,0.9819967266775776,Soviet/Eastern bloc,1946–1959
CSK,1956,0.0,0.0,0.22914757103574704,0.0,0.0,1.6040329972502292,0.4582951420714941,Soviet/Eastern bloc,1946–1959
RUS,1958,0.0,0.0,0.11853959222380275,0.0,0.0,0.11853959222380275,0.05926979611190138,Soviet/Eastern bloc,1946–1959
CUB,1956,0.0,0.0,0.2696871628910464,0.2696871628910464,0.0,0.2696871628910464,0.0,Soviet/Eastern bloc,1946–1959
HUN,1957,0.0,0.0,1.4738393515106853,0.24563989191844754,0.0,0.24563989191844754,0.0,Soviet/Eastern bloc,1946–1959
RUS,1951,0.0,0.0,0.05250721974271462,0.0,0.21002887897085848,0.5250721974271463,0.0,Soviet/Eastern bloc,1946–1959
ROU,1957,0.0,0.0,1.343183344526528,0.2238638907544213,0.0,0.671591672263264,0.2238638907544213,Soviet/Eastern bloc,1946–1959
POL,1948,0.0,0.0,0.26260504201680673,0.26260504201680673,0.0,0.7878151260504201,0.0,Soviet/Eastern bloc,1946–1959
POL,1955,0.0,0.0,0.4938271604938272,0.0,0.0,0.7407407407407407,0.0,Soviet/Eastern bloc,1946–1959
ALB,1957,0.0,0.0,0.8393956351426973,0.0,0.0,1.1191941801902632,0.0,Soviet/Eastern bloc,1946–1959
CUB,1954,0.0,0.0,0.8635578583765112,0.0,0.0,0.8635578583765112,0.0,Soviet/Eastern bloc,1946–1959
HUN,1956,0.0,0.0,1.3844023996308261,0.0,0.0,0.46146746654360865,0.9229349330872173,Soviet/Eastern bloc,1946–1959
UKR,1953,0.0,0.0,0.25759917568263785,0.0,0.0,0.0,0.25759917568263785,Soviet/Eastern bloc,1946–1959
BLR,1948,0.0,0.0,0.0,0.0,0.0,0.8698173383589446,0.0,Soviet/Eastern bloc,1946–1959
BGR,1958,0.0,0.0,0.38402457757296465,0.0,0.0,0.38402457757296465,0.2560163850486431,Soviet/Eastern bloc,1946–1959
RUS,1950,0.0,0.0,0.0,0.0,0.0,1.0067958721369243,0.0,Soviet/Eastern bloc,1946–1959
UKR,1950,0.0,0.0,0.0,0.0,0.0,1.2290045063498567,0.40966816878328555,Soviet/Eastern bloc,1946–1959
CSK,1946,0.0,0.0,0.0,0.0,0.0,0.0,0.7267441860465116,Soviet/Eastern bloc,1946–1959
PHL,1946,0.0,0.0,0.0,0.0,0.0,0.0,0.8361204013377926,Non-Aligned Movement,1946–1959
VEN,1950,0.0,0.0,0.0,0.0,0.0,1.7482517482517483,0.5827505827505828,Non-Aligned Movement,1946–1959
IND,1957,0.0,0.0,0.4019561867756415,0.06699269779594023,0.0,0.0,0.13398539559188047,Non-Aligned Movement,1946–1959
MEX,1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Aligned Movement,1946–1959
ZAF,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Aligned Movement,1946–1959
ECU,1956,0.0,0.0,0.28153153153153154,0.0,0.0,1.1261261261261262,0.0,Non-Aligned Movement,1946–1959
KHM,1959,0.0,0.0,1.3623978201634876,0.0,0.0,1.3623978201634876,0.0,Non-Aligned Movement,1946–1959
BOL,1956,0.0,0.0,1.529051987767584,0.0,0.0,0.25484199796126406,0.25484199796126406,Non-Aligned Movement,1946–1959
SLV,1951,0.0,0.0,0.0,0.0,0.0,1.0126582278481013,0.0,Non-Aligned Movement,1946–1959
LBN,1946,0.0,0.0,0.0,1.1229646266142617,0.0,1.6844469399213924,0.5614823133071308,Non-Aligned Movement,1946–1959
CHL,1953,0.0,0.0,0.5277044854881267,0.0,0.0,1.0554089709762533,0.5277044854881267,Non-Aligned Movement,1946–1959
CHL,1955,0.0,0.0,0.0,0.20964360587002095,0.0,1.0482180293501049,0.4192872117400419,Non-Aligned Movement,1946–1959
URY,1954,0.0,0.0,0.0,0.0,0.0,1.7123287671232876,0.0,Non-Aligned Movement,1946–1959
KHM,1956,0.0,0.0,0.6184291898577613,0.0,0.0,1.2368583797155226,0.6184291898577613,Non-Aligned Movement,1946–1959
CRI,1953,0.0,0.0,0.3699593044765076,0.0,0.0,0.3699593044765076,0.0,Non-Aligned Movement,1946–1959
PER,1948,0.0,0.29735355337496283,0.5947071067499257,0.0,0.0,2.0814748736247397,0.0,Non-Aligned Movement,1946–1959
BOL,1952,0.0,0.0,0.9496676163342831,0.0,0.0,0.6331117442228553,0.6331117442228553,Non-Aligned Movement,1946–1959
MMR,1948,0.0,0.0,0.8576329331046312,0.0,0.0,0.0,0.0,Non-Aligned Movement,1946–1959
PHL,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Aligned Movement,1946–1959
HND,1950,0.0,0.0,0.0,0.9000900090009001,0.0,0.9000900090009001,0.0,Non-Aligned Movement,1946–1959
BRA,1948,0.0,0.0,0.0,0.0,0.0,2.280501710376283,0.0,Non-Aligned Movement,1946–1959
LBR,1954,1.1737089201877935,0.0,0.0,0.0,0.0,0.0,2.347417840375587,Non-Aligned Movement,1946–1959
MYS,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Aligned Movement,1946–1959
VEN,1948,0.0,0.0,0.0,0.38080731150038083,0.0,1.1424219345011426,0.0,Non-Aligned Movement,1946–1959
IDN,1953,0.0,0.0,0.0,0.30998140111593303,0.0,0.30998140111593303,0.0,Non-Aligned Movement,1946–1959
AUS,1962,0.0,0.0,0.0,0.0,0.0,0.3917727717923604,0.5876591576885406,Western bloc,1960–1969
FRA,1968,0.1863238308179616,0.0,0.1863238308179616,0.3726476616359232,0.0,2.0495621389975778,0.1863238308179616,Western bloc,1960–1969
ISR,1966,0.0,0.0,0.907770515613653,0.0,0.0,0.7262164124909223,0.18155410312273057,Western bloc,1960–1969
DNK,1961,0.0,0.0,0.0,0.0,0.0,1.1385199240986716,0.0,Western bloc,1960–1969
NLD,1961,0.0,0.0,1.4184397163120568,0.0,0.0,1.4184397163120568,0.0,Western bloc,1960–1969
ISR,1967,0.48598736432852746,0.0,0.48598736432852746,0.3239915762190183,0.0,0.3239915762190183,0.3239915762190183,Western bloc,1960–1969
BEL,1966,0.0,0.0,0.0,0.0,0.0,0.6482982171799027,0.32414910858995133,Western bloc,1960–1969
TUR,1967,0.0,0.0,0.0,0.2231644722160232,0.0,0.0,0.2231644722160232,Western bloc,1960–1969
AUS,1968,0.22573363431151242,0.0,0.22573363431151242,0.0,0.0,0.45146726862302483,0.22573363431151242,Western bloc,1960–1969
ISL,1969,0.0,0.0,0.28153153153153154,1.1261261261261262,0.0,1.1261261261261262,0.0,Western bloc,1960–1969
ITA,1963,1.0665529010238908,0.0,0.0,0.0,0.0,0.8532423208191127,0.21331058020477817,Western bloc,1960–1969
TUR,1964,0.1444043321299639,0.0,0.2888086642599278,0.1444043321299639,0.0,2.454873646209386,0.4332129963898917,Western bloc,1960–1969
DNK,1964,0.0,0.0,0.0,0.0,0.0,1.0296010296010296,1.287001287001287,Western bloc,1960–1969
NZL,1963,0.0,0.0,0.0,0.0,0.0,0.0,1.2294074256208507,Western bloc,1960–1969
CAN,1962,0.0,0.0,0.0,0.0,0.0,0.4684937924572499,0.23424689622862496,Western bloc,1960–1969
PRT,1962,0.12944983818770225,0.2588996763754045,2.200647249190938,0.0,0.12944983818770225,0.7766990291262137,0.12944983818770225,Western bloc,1960–1969
JPN,1964,0.0,0.0,0.0,0.0,0.0,0.6580390436499232,0.21934634788330776,Western bloc,1960–1969
IRL,1964,0.0,0.0,0.0,0.0,0.0,1.2195121951219512,0.24390243902439024,Western bloc,1960–1969
ISR,1969,0.6654245408570668,0.0,0.26616981634282677,0.13308490817141339,0.0,0.5323396326856535,0.26616981634282677,Western bloc,1960–1969
DNK,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.6675567423230975,Western bloc,1960–1969
ITA,1964,0.0,0.0,0.4655493482309125,0.0,0.0,0.6983240223463687,0.4655493482309125,Western bloc,1960–1969
DNK,1968,0.0,0.0,0.0,1.364256480218281,0.0,1.364256480218281,0.0,Western bloc,1960–1969
NLD,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.4180602006688963,Western bloc,1960–1969
ESP,1961,0.0,0.0,0.0,0.14934289127837513,0.0,0.0,0.44802867383512546,Western bloc,1960–1969
DNK,1969,0.0,0.0,0.0,1.54273372415921,0.0,0.308546744831842,0.308546744831842,Western bloc,1960–1969
ALB,1965,0.0,0.0,1.880787037037037,0.43402777777777773,0.0,1.1574074074074074,0.0,Soviet/Eastern bloc,1960–1969
HUN,1961,0.0,0.0,0.0,0.149812734082397,0.0,0.44943820224719105,0.149812734082397,Soviet/Eastern bloc,1960–1969
MNG,1962,0.0,0.0,0.6773538044705351,0.0,0.0,0.9031384059607135,0.0,Soviet/Eastern bloc,1960–1969
HUN,1960,0.0,0.0,0.13610997686130394,0.13610997686130394,0.13610997686130394,1.2249897917517354,0.2722199537226079,Soviet/Eastern bloc,1960–1969
BLR,1968,0.0,0.0,0.18968133535660092,0.0,0.0,0.5690440060698028,0.37936267071320184,Soviet/Eastern bloc,1960–1969
CUB,1962,0.0,0.0,1.0786032088445463,0.0,0.0,0.5393016044222732,0.2696508022111366,Soviet/Eastern bloc,1960–1969
POL,1960,0.0,0.0,0.7594936708860759,0.0,0.0,0.7594936708860759,0.25316455696202533,Soviet/Eastern bloc,1960–1969
ROU,1963,0.0,0.0,0.5621135469364812,0.0,0.0,0.8431703204047217,0.2810567734682406,Soviet/Eastern bloc,1960–1969
UKR,1961,0.0,0.0,0.32041012495994875,0.0,0.0,0.32041012495994875,0.0,Soviet/Eastern bloc,1960–1969
ROU,1969,0.0,0.0,0.3562522265764161,0.0,0.0,1.6031350195938725,0.0,Soviet/Eastern bloc,1960–1969
BLR,1967,0.37686074995289237,0.0,0.37686074995289237,0.18843037497644619,0.0,1.8843037497644621,0.0,Soviet/Eastern bloc,1960–1969
BLR,1964,0.0,0.0,0.8946144211844695,0.0,0.0,0.5367686527106817,0.1789228842368939,Soviet/Eastern bloc,1960–1969
UKR,1967,0.19607843137254902,0.0,0.588235294117647,0.0,0.0,0.19607843137254902,0.39215686274509803,Soviet/Eastern bloc,1960–1969
ALB,1963,0.0,0.0,0.8498583569405099,0.0,0.0,0.991501416430595,0.28328611898017,Soviet/Eastern bloc,1960–1969
RUS,1966,0.0,0.0,1.0807889759524452,0.0,0.0,1.7562820859227237,0.13509862199405565,Soviet/Eastern bloc,1960–1969
HUN,1969,0.0,0.0,0.29078220412910727,0.0,0.0,0.5815644082582145,0.0,Soviet/Eastern bloc,1960–1969
MNG,1967,0.0,0.0,0.8181074447777476,0.0,0.0,0.2727024815925825,0.0,Soviet/Eastern bloc,1960–1969
BLR,1963,0.0,0.0,0.9417969485778867,0.37671877943115467,0.0,0.37671877943115467,0.0,Soviet/Eastern bloc,1960–1969
ROU,1968,0.0,0.0,2.3094688221709005,0.0,0.0,1.539645881447267,0.0,Soviet/Eastern bloc,1960–1969
POL,1966,0.0,0.0,0.7378258730939498,0.0,0.0,0.9837678307919331,0.7378258730939498,Soviet/Eastern bloc,1960–1969
CUB,1961,0.5366726296958855,0.0,1.967799642218247,0.0,0.0,0.35778175313059035,0.17889087656529518,Soviet/Eastern bloc,1960–1969
ROU,1965,0.0,0.0,2.2916069894013176,0.0,0.0,1.1458034947006588,0.5729017473503294,Soviet/Eastern bloc,1960–1969
HUN,1963,0.0,0.0,0.23245002324500233,0.0,0.0,0.46490004649000466,3.02185030218503,Soviet/Eastern bloc,1960–1969
HUN,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.986842105263158,Soviet/Eastern bloc,1960–1969
CUB,1966,0.0,0.0,1.3953488372093024,0.0,0.0,0.6201550387596899,0.0,Soviet/Eastern bloc,1960–1969
ECU,1968,0.0,0.0,1.936912008854455,0.0,0.0,2.767017155506364,0.8301051466519093,Non-Aligned Movement,1960–1969
VEN,1965,0.0,0.0,0.0,0.0,0.0,1.191043353978085,0.4764173415912339,Non-Aligned Movement,1960–1969
KEN,1964,0.0,0.0,1.6972165648336728,0.3394433129667345,0.0,2.0366598778004072,0.3394433129667345,Non-Aligned Movement,1960–1969
CHL,1961,0.0,0.0,0.5028916268544129,0.0,0.0,1.257229067136032,0.0,Non-Aligned Movement,1960–1969
PAN,1969,0.0,0.0,0.0,0.0,0.0,0.32082130253448826,0.0,Non-Aligned Movement,1960–1969
MAR,1963,0.0,0.0,0.6525285481239804,0.0,0.0,0.6525285481239804,0.0,Non-Aligned Movement,1960–1969
LBN,1969,0.625,0.0,0.0,0.0,0.0,1.25,0.625,Non-Aligned Movement,1960–1969
ARG,1960,0.0,0.0,0.0,0.0,0.0,0.5715918833952558,0.0,Non-Aligned Movement,1960–1969
KEN,1965,0.0,0.0,0.16809547823163556,0.0,0.0,0.5042864346949067,0.0,Non-Aligned Movement,1960–1969
GIN,1966,0.0,0.0,0.20300446609825415,0.0,0.0,0.4060089321965083,1.0150223304912709,Non-Aligned Movement,1960–1969
IND,1964,0.0,0.0,0.39408866995073893,0.0,0.0,0.39408866995073893,0.0,Non-Aligned Movement,1960–1969
SLV,1968,0.0,0.0,0.16943409013893596,0.16943409013893596,0.0,0.6777363605557438,0.3388681802778719,Non-Aligned Movement,1960–1969
BEN,1963,0.0,0.0,0.32051282051282054,0.0,0.0,0.0,0.6410256410256411,Non-Aligned Movement,1960–1969
ECU,1969,0.0,0.0,0.6693440428380187,0.0,0.0,2.677376171352075,0.0,Non-Aligned Movement,1960–1969
DZA,1966,0.0,0.0,0.501002004008016,0.0,0.0,0.250501002004008,0.501002004008016,Non-Aligned Movement,1960–1969
LBR,1962,0.0,0.0,0.0,0.2359046945034206,0.0,0.4718093890068412,0.9436187780136824,Non-Aligned Movement,1960–1969
THA,1966,0.35442140705298597,0.17721070352649299,0.17721070352649299,0.0,0.0,0.17721070352649299,0.0,Non-Aligned Movement,1960–1969
SLV,1962,0.0,0.0,0.0,0.0,0.0,1.1376564277588168,0.5688282138794084,Non-Aligned Movement,1960–1969
LKA,1966,0.0,0.0,0.13435442697836894,0.0,0.0,0.13435442697836894,0.2687088539567379,Non-Aligned Movement,1960–1969
SAU,1967,0.3078817733990148,0.0,0.3078817733990148,0.0,0.0,1.2315270935960592,0.9236453201970443,Non-Aligned Movement,1960–1969
COG,1962,0.0,0.0,0.0,0.0,0.0,0.28153153153153154,2.2522522522522523,Non-Aligned Movement,1960–1969
URY,1960,0.0,0.0,0.18751171948246764,0.0,0.18751171948246764,0.0,0.18751171948246764,Non-Aligned Movement,1960–1969
JOR,1962,0.0,0.0,0.0,0.0,0.0,0.55005500550055,0.0,Non-Aligned Movement,1960–1969
TUN,1966,0.0,0.0,0.0,0.0,0.0,0.5742725880551303,0.38284839203675347,Non-Aligned Movement,1960–1969
RWA,1968,0.0,0.0,0.0,0.25833118057349524,0.0,0.7749935417204857,0.7749935417204857,Non-Aligned Movement,1960–1969
PRT,1973,2.3217247097844114,0.0,0.8291873963515755,0.6633499170812603,0.16583747927031509,1.492537313432836,0.16583747927031509,Western bloc,1970–1979
CAN,1970,0.0,0.0,0.0,0.0,0.0,0.5841121495327103,0.0,Western bloc,1970–1979
LUX,1979,0.0,0.0,0.0,0.3331112591605596,0.0,0.3331112591605596,0.3331112591605596,Western bloc,1970–1979
BEL,1973,0.0,0.0,0.8108108108108107,0.2702702702702703,0.0,0.0,0.5405405405405406,Western bloc,1970–1979
ITA,1971,0.0,0.0,0.0,0.4478280340349306,0.0,0.4478280340349306,0.0,Western bloc,1970–1979
ISR,1975,0.7739938080495357,0.0,0.0,0.5159958720330237,0.0,1.0319917440660473,0.25799793601651183,Western bloc,1970–1979
ESP,1976,0.21235931195582927,0.0,0.8494372478233171,0.0,0.0,0.42471862391165854,1.0617965597791463,Western bloc,1970–1979
NZL,1970,0.0,0.0,0.0,0.51440329218107,0.0,1.02880658436214,0.0,Western bloc,1970–1979
PRT,1979,0.0,0.0,0.571864277544796,0.0,0.0,0.571864277544796,1.143728555089592,Western bloc,1970–1979
NOR,1970,0.0,0.0,0.44208664898320066,0.0,0.0,0.0,0.0,Western bloc,1970–1979
JPN,1979,0.0,0.0,0.0,0.6666666666666666,0.0,1.1111111111111112,0.0,Western bloc,1970–1979
SWE,1972,0.6029544769369912,0.0,0.0,0.6029544769369912,0.0,0.9044317154054868,0.9044317154054868,Western bloc,1970–1979
BEL,1975,0.0,0.0,1.0178117048346056,0.0,0.0,0.5089058524173028,0.0,Western bloc,1970–1979
VAT,1979,0.0,0.0,0.21838829438742083,0.21838829438742083,0.0,0.43677658877484166,0.43677658877484166,Western bloc,1970–1979
NOR,1971,0.0,0.0,1.2733446519524618,0.8488964346349746,0.0,1.2733446519524618,0.4244482173174873,Western bloc,1970–1979
IRL,1973,0.0,0.0,2.5353898161842383,0.0,0.0,0.21128248468201985,0.4225649693640397,Western bloc,1970–1979
ESP,1974,0.5720823798627003,0.0,0.38138825324180015,0.0,0.0,2.097635392829901,1.9069412662090006,Western bloc,1970–1979
NZL,1971,0.0,0.0,0.0,1.0711225364181662,0.0,0.0,0.6426735218508997,Western bloc,1970–1979
ITA,1978,0.91324200913242,0.0,0.0,0.30441400304414007,0.0,0.30441400304414007,0.6088280060882801,Western bloc,1970–1979
GBR,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Western bloc,1970–1979
ISL,1973,0.0,0.0,0.9017132551848511,0.0,0.0,0.9017132551848511,0.6011421701232341,Western bloc,1970–1979
NLD,1976,1.477377654662973,0.0,0.7386888273314866,0.0,0.0,0.18467220683287164,0.0,Western bloc,1970–1979
AUT,1977,0.2678093197643278,0.0,0.2678093197643278,0.2678093197643278,0.0,0.2678093197643278,0.2678093197643278,Western bloc,1970–1979
TUR,1972,1.1695906432748537,0.0,0.29239766081871343,0.29239766081871343,0.5847953216374269,0.29239766081871343,1.1695906432748537,Western bloc,1970–1979
AUT,1971,0.0,0.0,0.0,0.6071645415907712,0.0,0.3035822707953856,0.3035822707953856,Western bloc,1970–1979
POL,1971,0.0,0.0,0.18278194114421495,0.18278194114421495,0.0,1.2794735880095047,0.18278194114421495,Soviet/Eastern bloc,1970–1979
ROU,1979,0.0,0.0,1.6722408026755853,0.1858045336306206,0.0,0.5574136008918618,0.1858045336306206,Soviet/Eastern bloc,1970–1979
BLR,1973,0.0,0.0,1.4141414141414141,0.0,0.0,1.8181818181818181,0.40404040404040403,Soviet/Eastern bloc,1970–1979
YMD,1977,0.0,0.0,2.3430178069353325,0.0,0.0,0.9372071227741331,0.0,Soviet/Eastern bloc,1970–1979
CUB,1970,0.0,0.0,0.7251631617113851,0.48344210780759006,0.0,0.48344210780759006,0.24172105390379503,Soviet/Eastern bloc,1970–1979
RUS,1974,0.0,0.0,0.89086859688196,0.0,0.0,0.44543429844098,0.29695619896065334,Soviet/Eastern bloc,1970–1979
DDR,1979,0.0,0.0,0.7660878447395301,0.0,0.0,1.5321756894790601,0.0,Soviet/Eastern bloc,1970–1979
UKR,1976,0.0,0.5220569042025581,1.8271991647089534,0.0,0.0,0.5220569042025581,0.26102845210127906,Soviet/Eastern bloc,1970–1979
HUN,1977,0.0,0.0,0.5815644082582145,0.0,0.0,0.29078220412910727,0.8723466123873219,Soviet/Eastern bloc,1970–1979
POL,1977,0.0,0.0,0.0,0.0,0.0,1.896633475580844,0.0,Soviet/Eastern bloc,1970–1979
RUS,1972,0.25853154084798347,0.38779731127197514,0.5170630816959669,0.0,0.0,2.326783867631851,0.0,Soviet/Eastern bloc,1970–1979
HUN,1974,0.0,0.0,0.5558643690939411,0.0,0.0,1.1117287381878822,0.27793218454697055,Soviet/Eastern bloc,1970–1979
VNM,1979,0.0,0.0,1.8631436314363143,0.6775067750677507,0.0,0.508130081300813,0.16937669376693767,Soviet/Eastern bloc,1970–1979
POL,1975,0.0,0.0,0.0,0.0,0.0,0.9282178217821782,0.3094059405940594,Soviet/Eastern bloc,1970–1979
CUB,1979,0.0,0.0,0.871383757406762,0.17427675148135238,0.0,0.6099686301847334,0.34855350296270476,Soviet/Eastern bloc,1970–1979
DDR,1978,0.30120481927710846,0.0,1.2048192771084338,0.30120481927710846,0.0,0.0,0.30120481927710846,Soviet/Eastern bloc,1970–1979
DDR,1976,0.3189792663476874,0.0,1.594896331738437,0.0,0.0,0.3189792663476874,0.0,Soviet/Eastern bloc,1970–1979
BGR,1974,0.0,0.0,1.2338062924120914,0.0,0.0,0.6169031462060457,0.30845157310302285,Soviet/Eastern bloc,1970–1979
BLR,1972,0.0,0.3854307188282906,1.1562921564848718,0.0,0.0,1.3490075158990171,0.1927153594141453,Soviet/Eastern bloc,1970–1979
BLR,1971,0.0,0.0,0.49710024855012425,0.0,0.0,0.9942004971002485,0.6628003314001657,Soviet/Eastern bloc,1970–1979
HUN,1971,0.0,0.0,0.0,0.29524653085326247,0.0,0.29524653085326247,0.29524653085326247,Soviet/Eastern bloc,1970–1979
MNG,1973,0.0,0.0,0.7898894154818326,0.0,0.0,0.526592943654555,0.0,Soviet/Eastern bloc,1970–1979
BGR,1978,0.0,0.0,0.7140307033202428,0.0,0.0,0.0,0.0,Soviet/Eastern bloc,1970–1979
UKR,1972,0.2300966405890474,0.0,0.6902899217671422,0.0,0.0,0.9203865623561897,0.4601932811780948,Soviet/Eastern bloc,1970–1979
CUB,1976,0.16113438607798905,0.0,1.6113438607798904,0.16113438607798905,0.0,0.0,0.9668063164679342,Soviet/Eastern bloc,1970–1979
IDN,1979,0.0,0.0,0.5069708491761723,0.25348542458808615,0.0,0.25348542458808615,0.25348542458808615,Non-Aligned Movement,1970–1979
IDN,1973,0.0,0.0,1.7965416573096789,0.22456770716370986,0.0,0.22456770716370986,0.22456770716370986,Non-Aligned Movement,1970–1979
PNG,1976,0.0,0.0,0.0,0.0,0.0,1.4727540500736376,1.4727540500736376,Non-Aligned Movement,1970–1979
MEX,1974,0.0,0.0,0.6070416835289356,0.0,0.0,1.41643059490085,0.40469445568595713,Non-Aligned Movement,1970–1979
YEM,1976,0.3146633102580239,0.0,0.3146633102580239,0.0,0.0,0.6293266205160478,0.9439899307740718,Non-Aligned Movement,1970–1979
JOR,1975,0.0,0.0,0.30656039239730226,0.0,0.0,0.9196811771919068,1.5328019619865114,Non-Aligned Movement,1970–1979
GMB,1978,0.0,0.0,0.26298487836949375,0.0,0.0,0.26298487836949375,0.9204470742932281,Non-Aligned Movement,1970–1979
YEM,1978,0.5865102639296188,0.0,0.2932551319648094,0.0,0.0,0.2932551319648094,0.0,Non-Aligned Movement,1970–1979
MDG,1976,0.18587360594795538,0.0,1.6728624535315986,0.18587360594795538,0.0,0.37174721189591076,0.18587360594795538,Non-Aligned Movement,1970–1979
JAM,1977,0.0,0.0,0.2218278615794144,0.2218278615794144,0.0,0.2218278615794144,0.4436557231588288,Non-Aligned Movement,1970–1979
MLT,1979,0.0,0.0,0.20395676116663267,0.0,0.0,0.0,0.20395676116663267,Non-Aligned Movement,1970–1979
BEN,1974,0.0,0.0,0.45085662759242556,0.0,0.15028554253080853,0.15028554253080853,0.6011421701232341,Non-Aligned Movement,1970–1979
URY,1972,1.6202203499675956,0.0,0.32404406999351915,0.0,0.0,1.2961762799740766,0.6480881399870383,Non-Aligned Movement,1970–1979
MUS,1978,0.0,0.0,0.5847953216374269,0.0,0.0,0.5847953216374269,0.5847953216374269,Non-Aligned Movement,1970–1979
PAN,1977,0.0,0.0,1.9305019305019306,0.0,0.0,1.287001287001287,1.9305019305019306,Non-Aligned Movement,1970–1979
MEX,1977,0.0,0.0,0.8140008140008139,0.40700040700040696,0.0,1.0175010175010175,1.221001221001221,Non-Aligned Movement,1970–1979
SLV,1979,0.0,0.0,0.7867820613690008,0.26226068712300027,0.0,0.7867820613690008,0.0,Non-Aligned Movement,1970–1979
VEN,1971,0.0,0.0,0.31675641431738993,0.0,0.0,0.31675641431738993,0.0,Non-Aligned Movement,1970–1979
IRN,1976,0.6470397929472663,0.0,0.0,0.0,0.0,0.0,0.32351989647363316,Non-Aligned Movement,1970–1979
YEM,1972,3.3604032483898068,0.0,0.2800336040324839,0.0,0.0,1.9602352282273874,0.0,Non-Aligned Movement,1970–1979
